"subject" "activity" "body.acc.x" "body.acc.y" "body.acc.z" "body.gyro.x" "body.gyro.y" "body.gyro.z" "total.acc.x" "total.acc.y" "total.acc.z"
"62" 11 "WALKING_UPSTAIRS" 0.00415259418671976 -0.000884383099291956 -0.00321086125855223 0.00415259418671976 -0.00408384162091739 -0.00530917709962632 0.797825503090784 0.0281372371780394 0.0865729665036907
"63" 11 "WALKING_DOWNSTAIRS" 0.00149452115710392 -0.00104534864400204 -0.00390691582017323 0.00149452115710392 -0.00297616387036413 -0.00339152510450326 0.824822148254467 0.0264178291436107 0.070111582543249
"64" 11 "SITTING" 0.0027937206045663 0.000409383521556162 -0.00351932192252358 0.0027937206045663 -0.010203512938875 -3.98968601454893e-05 0.792643302099085 0.0337854950151533 0.101389658307155
"65" 11 "STANDING" 0.00112358449310279 -0.00170673982519415 -0.00264704159462733 0.00112358449310279 -0.00360326416209741 -0.00175880991027759 0.819591359542188 0.0163160933598388 0.0555687871126745
"66" 11 "LAYING" 0.00101618279187226 -0.000923767044274123 -0.00191707738270724 0.00101618279187226 -0.00194547391931346 -0.00310132647390351 0.823719042573431 0.0212387826559539 0.0623551453659772
"67" 12 "WALKING" 0.00456664109037147 -0.0030979990223503 -0.00356846257522922 0.00456664109037147 -0.00196365466745531 0.00324911907025109 0.821948082461125 -8.3600136331249e-05 0.0755904524678906
"68" 12 "WALKING_UPSTAIRS" 0.0027553670658866 -0.00177327987867593 -0.00381604367109905 0.0027553670658866 0.00547860344243239 0.00444982599450066 0.822837873318209 -0.00800347174275841 0.0774413522046439
"69" 12 "WALKING_DOWNSTAIRS" 0.00465913239775995 -0.00344332334688366 -0.00257582551227452 0.00465913239775995 0.00139935715551155 0.00272414090226647 0.819147684700465 0.0136205191171875 0.0813628171949066
"70" 12 "SITTING" 0.00373220441353263 -0.00139411484532705 -0.00341459542170159 0.00373220441353263 -0.00138106739231418 0.00264550803356464 0.822720746192353 0.000282689865104167 0.0770257188930484
"71" 12 "STANDING" 0.00264927913548908 -0.000919169441662052 -0.0030324955283321 0.00264927913548908 -0.00104443189438204 0.00336561406648361 0.81907404788207 0.00838130909734593 0.0735273402387615
"72" 12 "LAYING" 0.00392080272289809 -0.00317586642535521 -0.00424078304711211 0.00392080272289809 -0.00255981320264961 0.00827196185025612 0.822764639059271 0.00195040709808724 0.0767317977238503
"73" 13 "WALKING" -0.0055528363762844 0.00168293235360554 0.000122678788643503 -0.0055528363762844 0.00432641226756401 0.00245337165888555 0.810115001247834 0.00791369859846491 0.0793820342563829
"74" 13 "WALKING_UPSTAIRS" -0.00347703243723764 0.000510235690376137 0.000204290978979688 -0.00347703243723764 0.00689840507498452 0.00285905992734133 0.815474312738068 0.00192255450836648 0.0784171677880767
"75" 13 "WALKING_DOWNSTAIRS" -0.0064979428212864 0.00279330112864215 0.000302530074729222 -0.0064979428212864 0.00907871628894348 0.0073859600254488 0.810840034747623 0.0103129094702593 0.0894385996740991
"76" 13 "SITTING" -0.00493275235370791 0.00254926530280533 -0.000304363154754464 -0.00493275235370791 0.00939847065208179 0.00588957603024075 0.811918824646859 0.00984316829574298 0.0813503461658498
"77" 13 "STANDING" -0.00568474445017612 0.00381196978789871 -0.00060988007463432 -0.00568474445017612 0.00882868993599191 0.00528243839679263 0.810783394933461 0.0114957817958141 0.0887160547233662
"78" 13 "LAYING" -0.00395276331200277 0.0024411796230654 -0.000523544289514743 -0.00395276331200277 0.00576500052261265 0.00541940609701941 0.815831096435876 0.00644314100907636 0.0772659403051951
"79" 14 "WALKING" 0.00380125660155787 -0.00217869039544399 -0.00426763453877397 0.00380125660155787 -0.000170852755958878 -0.00920677988014341 0.822484657960434 0.0215233153838427 0.044982572912455
"80" 14 "WALKING_UPSTAIRS" 0.00239797358794107 -0.00195819444975191 -0.00318296891979326 0.00239797358794107 -0.00160930255377459 -0.00244843893014525 0.824302773074076 0.0192973349614727 0.053542659594213
"81" 14 "WALKING_DOWNSTAIRS" 0.00103066947144469 0.00514620273326425 -0.00471595429464392 0.00103066947144469 0.00251704820642361 0.00446378309476458 0.790875818967552 0.0493203806337413 0.13286898827972
"82" 14 "SITTING" 0.00405859622070935 -0.00168023598335258 -0.00409282165893854 0.00405859622070935 -0.00625488825654716 -0.00954940601809375 0.821528009961299 0.0138864948947049 0.0392944796544395
"83" 14 "STANDING" 0.000451148457377344 0.00205749435909401 -0.00511874786719375 0.000451148457377344 -0.00337760989157214 0.000679537457980078 0.795677145805312 0.0459220689417031 0.121152475129574
"84" 14 "LAYING" -0.00107646612709835 0.00383778119377619 -0.00405933408698499 -0.00107646612709835 -0.00457365943660618 0.00214260408493745 0.789337511160248 0.0389213274979289 0.128472214261674
"85" 15 "WALKING" -0.00433153395805179 0.00183401554465148 -0.00299614206135191 -0.00433153395805179 0.0149499860825564 0.00391995132266342 0.808357540241956 0.0343844855886531 0.086992241545327
"86" 15 "WALKING_UPSTAIRS" -0.00626119135355042 0.00442744411553564 -0.0016778349413361 -0.00626119135355042 0.0138130048380013 0.0153334042744837 0.795634434505485 0.0400010840012728 0.131683660270636
"87" 15 "WALKING_DOWNSTAIRS" 0.000536178910961719 0.00093802109825465 -0.00461290504698986 0.000536178910961719 -0.00820124446157868 -0.00730540068299548 0.798826684459038 0.0166869230118676 0.0462662320415365
"88" 15 "SITTING" -0.00387403992531552 0.001979324225529 -0.00185912848589433 -0.00387403992531552 0.0101367546899114 0.00689896075548822 0.802410615244677 0.0314508881031197 0.108512985200689
"89" 15 "STANDING" 0.00056051906641477 0.0026516094880457 -0.00343806549025588 0.00056051906641477 0.00223227638577874 -0.00413472806308918 0.803097591972366 0.0323009368773084 0.0590659457243219
"90" 15 "LAYING" -0.00191910093576716 0.00345151554416862 -0.00355087967273713 -0.00191910093576716 0.00538630957275857 0.00144137788374252 0.801563642277192 0.0336789722949186 0.0766157934354319
"91" 16 "WALKING" -0.0049083530172235 0.0014261478605356 -0.000147662362421875 -0.0049083530172235 0.0146936639181969 0.00173625774120634 0.808647033801639 0.0291497983622702 0.0692321184430867
"92" 16 "WALKING_UPSTAIRS" -0.00327649640070496 0.000333909674450904 0.000522523545843444 -0.00327649640070496 0.0193106167497425 0.00405011256625207 0.81743331983652 0.0264152717694301 0.0907858849124036
"93" 16 "WALKING_DOWNSTAIRS" 0.000930550840673072 -0.000510586862959774 -0.000649024886683728 0.000930550840673072 0.0119160148430623 0.00221394161758043 0.791946590631749 0.0283517238584491 0.093545914099493
"94" 16 "SITTING" -0.00546750363065795 0.000604718069264719 -0.000456225196809466 -0.00546750363065795 0.0133196466034158 0.0041738916654649 0.809942265692962 0.02677284109131 0.0800614162709137
"95" 16 "STANDING" -0.00148414635267409 -0.000190488915391527 -0.00283738898825311 -0.00148414635267409 0.00917105529791059 0.000328522786582632 0.804066540391288 0.0296209520606771 0.0705574960122386
"96" 16 "LAYING" -0.000518609588237723 -4.39722005334822e-05 -0.00183061381668795 -0.000518609588237723 0.0135829337902542 0.0063408998999855 0.79326877574115 0.0329681486966172 0.102074016358605
"97" 17 "WALKING" -0.00130680971804675 -0.00115726407578599 0.000801985562992124 -0.00130680971804675 0.00310917821561783 0.00279248501931465 0.785872305741496 0.0342907024871862 0.109494901737037
"98" 17 "WALKING_UPSTAIRS" -0.00303861228506852 0.00290178116028923 0.00127508870903066 -0.00303861228506852 0.00284479357152344 -0.00306222592200047 0.798961411339863 0.0250426587339079 0.0605896172990153
"99" 17 "WALKING_DOWNSTAIRS" -0.00142263369928869 -0.00243846671174203 0.00275881349707218 -0.00142263369928869 0.00812724337622554 0.00423415245218665 0.81472295113958 0.0230849155344993 0.0916511152000742
"100" 17 "SITTING" -0.00375898396181997 0.00103730059821338 0.00213131906704871 -0.00375898396181997 0.00454170836281189 -0.00187590358218127 0.793908199815067 0.0302622039345093 0.0809773840457935
"101" 17 "STANDING" -0.00113332556786047 0.000320481774635927 0.0018621831512516 -0.00113332556786047 0.0136137683353574 0.00693247705566961 0.802265912889323 0.0357882243945974 0.108998383503778
"102" 17 "LAYING" -0.000636979306861532 0.00124277246287521 0.00220073073479831 -0.000636979306861532 0.0140141292391823 0.00634834091919344 0.818584062225649 0.0276477299068368 0.081244090763827
"103" 18 "WALKING" 0.00603044846980003 -0.00287012786322475 -0.000302403809755901 0.00603044846980003 0.00755472211945452 0.00240569451462333 0.824191043918778 0.00329832091145368 0.0748891294374417
"104" 18 "WALKING_UPSTAIRS" -0.00167831500880979 -0.00219699220057101 0.000634889340811153 -0.00167831500880979 0.00388405120102505 0.00518655042871145 0.816854025813712 0.000407478779797951 0.0762507187351576
"105" 18 "WALKING_DOWNSTAIRS" 0.00684219462144668 -0.00182377161484702 0.00040831529043267 0.00684219462144668 0.00209240234368281 -0.00110374822376443 0.816653608451989 0.00582128398072926 0.093908300946625
"106" 18 "SITTING" 0.00550085862195765 -0.00228774013934224 0.000264431775702029 0.00550085862195765 0.00211615870565214 0.00253028973183662 0.821893101034615 0.00393531716513843 0.087475163097241
"107" 18 "STANDING" 0.00300930965094902 -0.00152349847936376 0.000524869557012628 0.00300930965094902 0.00231150037256635 0.0034108354564192 0.820727801581732 0.00247830504553724 0.0731919564899026
"108" 18 "LAYING" 0.00426264009003369 -0.00344836269474721 0.000838604401637861 0.00426264009003369 0.00647198673510691 0.00268339136189818 0.823874120265084 -0.0026236968730137 0.080396104698643
"109" 19 "WALKING" 0.000659802837817668 -0.00200615012007212 0.00224973976944802 0.000659802837817668 0.0078568098127225 0.00240917724110021 0.82423931078726 0.0237069545889769 0.0658081455713221
"110" 19 "WALKING_UPSTAIRS" -0.00270934067004199 -0.00754826212937891 0.00326746888128703 -0.00270934067004199 -0.00423006467902148 -0.000967494927388281 0.798429589011328 0.0516995930096289 0.172217027003137
"111" 19 "WALKING_DOWNSTAIRS" 0.00509697371166877 -0.000971510522757212 -0.00130260827429221 0.00509697371166877 0.0070772191137492 0.00519697658314964 0.792305716096454 0.000266688826322114 0.0460321094172676
"112" 19 "SITTING" 0.00236289644883433 -0.00540861835798006 0.000971189291649283 0.00236289644883433 0.00220898512047945 0.00254324001934193 0.805026708930747 0.0291977811323555 0.119475245750557
"113" 19 "STANDING" -0.000378362714674336 -0.00118147824447925 0.00192739188086034 -0.000378362714674336 0.00452271706604099 0.00393712632792629 0.815703025088056 0.0191085951858316 0.055176850886509
"114" 19 "LAYING" 0.000130715618012698 -0.0036917344467132 0.00193466945013319 0.000130715618012698 0.00239648724176675 0.00343295080929033 0.79698449576202 0.0300788773365023 0.0926881153603765
"115" 20 "WALKING" -0.00708270302756633 0.00114632372054688 0.00232270617582491 -0.00708270302756633 -0.0100278884619591 0.00179734570649954 0.808494053821324 0.00666326233520221 0.0814765203477512
"116" 20 "WALKING_UPSTAIRS" -0.00237709551867393 -0.000136609562060263 0.00133570926628202 -0.00237709551867393 -0.00196883371259467 0.00264966329453064 0.812018800566085 0.00171678504640012 0.0849992550681373
"117" 20 "WALKING_DOWNSTAIRS" -0.00407454676666292 0.000875224293500868 0.000642631367540938 -0.00407454676666292 -0.00696004495685972 0.00333741457488021 0.81549872672224 0.00488326193383507 0.0803224311686714
"118" 20 "SITTING" -0.00745003093113112 0.000282412895048296 0.000756634277216832 -0.00745003093113112 -0.00583608046159742 -0.00144089143039891 0.810147890154013 0.00657238782852154 0.0844443888426243
"119" 20 "STANDING" -0.00705025869485098 0.000426635215266481 0.00117634636659022 -0.00705025869485098 -0.00452005431055062 -0.000681755690873694 0.810002089403778 0.00576348745669092 0.086024802477652
"120" 20 "LAYING" -0.00670824443995014 0.00140183104588079 0.0024334000879367 -0.00670824443995014 -0.00517027835585306 0.00183961690885409 0.811680093429061 0.00520372824431411 0.0791620979348801
"121" 21 "WALKING" 0.000159596685546124 -0.0035013454654369 0.00109630516429567 0.000159596685546124 -0.00502704635633038 0.00364011908910472 0.801392730861043 0.0276510043749279 0.0971972361391376
"122" 21 "WALKING_UPSTAIRS" -0.00225610828311852 -0.00213451517674069 0.00253316558486536 -0.00225610828311852 -0.002627194815486 0.00118381899602061 0.80794636138753 0.0199661126501164 0.0789908975439428
"123" 21 "WALKING_DOWNSTAIRS" 0.00211536550007899 -0.00064251419492309 -0.00078897930593684 0.00211536550007899 -0.00803731864995295 0.0013106972473301 0.799790144156562 0.0365009573918472 0.0978925290592951
"124" 21 "SITTING" -0.000502786743810478 -0.00170950346757656 0.00130270274191263 -0.000502786743810478 -0.00240345423992874 0.00592674028321581 0.801707187279596 0.0263391565675139 0.093845017509091
"125" 21 "STANDING" 0.00144556329445638 -0.0030006477836329 0.000236272847087263 0.00144556329445638 -0.00185309069126633 0.00240293504823087 0.81245211699042 0.0264395902275088 0.0780989422341002
"126" 21 "LAYING" -0.00153863901624746 -0.00265240816948772 0.00154045654354653 -0.00153863901624746 -0.00561439727482908 0.00364978995079484 0.805790948910513 0.0262043419344792 0.0837644313742543
"127" 22 "WALKING" -0.00369425582485146 -0.000602938811878227 0.00155309164758033 -0.00369425582485146 -0.00991733811993207 -0.00549383624006844 0.805154173273998 0.0295480291596518 0.10470783871233
"128" 22 "WALKING_UPSTAIRS" -0.00355762984741536 -0.000651620982276525 0.000927163171897694 -0.00355762984741536 -0.0112637519411881 -0.00314831508317448 0.780467570750649 0.0226238991243862 0.103012805489643
"129" 22 "WALKING_DOWNSTAIRS" -0.00404238348944076 -0.00104141918154972 2.95540839476996e-05 -0.00404238348944076 -0.00992788288810026 1.73377575151908e-05 0.812890015576782 0.0353522689998915 0.054003951232339
"130" 22 "SITTING" -0.00432013695096025 -0.000463266976077873 0.00300403946972316 -0.00432013695096025 -0.0115132294049514 -0.00174285394482548 0.795956644526059 0.0364701752180204 0.122309727949986
"131" 22 "STANDING" 0.000606553458362128 -0.00245046600889966 -0.000800315715413814 0.000606553458362128 -0.00466677168576649 -0.000929071456619295 0.813541459309422 0.0192231598514782 0.0566849673716183
"132" 22 "LAYING" -0.0025896221100854 -0.00211161897768761 0.00117320908921615 -0.0025896221100854 -0.00182475236042318 -0.00161176472590321 0.801644313066949 0.0233396497766775 0.0747429981585417
"133" 23 "WALKING" -0.00183852571374991 0.00100241440389552 -0.00186893298955495 -0.00183852571374991 -0.0110646747333024 -0.00620750666878112 0.805375944980429 0.0295275418855138 0.106018518004387
"134" 23 "WALKING_UPSTAIRS" -0.000897725375630132 0.00072583222377788 -0.00100984957279946 -0.000897725375630132 -0.0096424203932945 -0.00129182906855775 0.802036503354223 0.0245759349656863 0.0818296712953615
"135" 23 "WALKING_DOWNSTAIRS" -0.00294388434560822 -0.00104393260642882 -0.00192649609009978 -0.00294388434560822 -0.00817393686094582 -0.00302562802201455 0.796944885487614 0.0366844694050535 0.085707612786454
"136" 23 "SITTING" -0.00183200087907761 8.13092623768153e-05 -0.000820848870124885 -0.00183200087907761 -0.0134205573671713 -0.00523295484350402 0.793703539136472 0.0307716739635317 0.108191434943683
"137" 23 "STANDING" -0.00471431446936661 0.000181899281056641 0.000485838382059168 -0.00471431446936661 -0.00802927869718212 -0.00111471565104366 0.81039465597577 0.0274352803408778 0.0739321577156135
"138" 23 "LAYING" -0.00308613646263038 -0.00112521226778971 -2.38444345575954e-05 -0.00308613646263038 -0.0077773231483995 -0.00324175941579536 0.805651328378102 0.0292619334569868 0.0686665807256402
"139" 24 "WALKING" 0.00366593815016123 8.723940230295e-05 -0.00225455142345663 0.00366593815016123 -0.00667662452677196 0.000648985241497036 0.820352540921417 0.000854338588715653 0.0805433243297481
"140" 24 "WALKING_UPSTAIRS" 0.00243742191643145 -0.00299607554185989 -0.00436887485120021 0.00243742191643145 -0.0111777033870634 0.00435274129717651 0.820122165841102 0.001518463737692 0.0679021867472722
